Text Inputs : Specimen label,"S1.104M_WoLS"
Notes : Specimen note 1,"Sheep, Medial, Without LS. SS316 indenter. 
Issues with PID - had to abort the test."

Time,Extension,Load,True stress
(sec),(mm),(N),(MPa)
66.25600,-61.35490,-3.53462,0.49401
66.27199,-61.35490,-3.53479,0.49403
66.28800,-61.35490,-3.53395,0.49391
66.30400,-61.35490,-3.53476,0.49403
66.32000,-61.35490,-3.53581,0.49417
66.33600,-61.35490,-3.53575,0.49416
66.35200,-61.35490,-3.53515,0.49408
66.36800,-61.35490,-3.53493,0.49405
66.38399,-61.35490,-3.53499,0.49406
66.40000,-61.35490,-3.53460,0.49400
66.41600,-61.35490,-3.53309,0.49379
66.43200,-61.35490,-3.53330,0.49382
66.44800,-61.35490,-3.53420,0.49395
66.46400,-61.35490,-3.53469,0.49402
66.47999,-61.35490,-3.53395,0.49391
66.49599,-61.35490,-3.53416,0.49394
66.51200,-61.35490,-3.53435,0.49397
66.52800,-61.35490,-3.53380,0.49389
66.54400,-61.35490,-3.53464,0.49401
66.56000,-61.35490,-3.53535,0.49411
66.57600,-61.35490,-3.53505,0.49406
66.59199,-61.35490,-3.53374,0.49388
66.60800,-61.35490,-3.53393,0.49391
66.62400,-61.35490,-3.53369,0.49388
66.64000,-61.35490,-3.53430,0.49396
66.65600,-61.35500,-3.53393,0.49391
66.67200,-61.35509,-3.53451,0.49399
66.68799,-61.35520,-3.53494,0.49405
66.70399,-61.35530,-3.53428,0.49395
66.72000,-61.35540,-3.53363,0.49386
66.73600,-61.35550,-3.53465,0.49400
66.75200,-61.35561,-3.53452,0.49398
66.76800,-61.35570,-3.53359,0.49385
66.78400,-61.35581,-3.53420,0.49394
66.79999,-61.35591,-3.53546,0.49411
66.81600,-61.35601,-3.53531,0.49409
66.83200,-61.35611,-3.53454,0.49398
66.84800,-61.35622,-3.53481,0.49401
66.86400,-61.35631,-3.53574,0.49414
66.88000,-61.35642,-3.53506,0.49405
66.88480,-61.35645,-3.53456,0.49398
66.89600,-61.35652,-3.53455,0.49398
66.91199,-61.35662,-3.53575,0.49414
66.92800,-61.35672,-3.53622,0.49421
66.94400,-61.35682,-3.53582,0.49415
66.96000,-61.35686,-3.53477,0.49400
66.97600,-61.35686,-3.53428,0.49393
66.99200,-61.35686,-3.53521,0.49406
67.00799,-61.35686,-3.53447,0.49396
67.02400,-61.35686,-3.53475,0.49400
67.04000,-61.35686,-3.53562,0.49412
67.05600,-61.35686,-3.53445,0.49396
67.07200,-61.35686,-3.53440,0.49395
67.08800,-61.35686,-3.53503,0.49404
67.10400,-61.35686,-3.53538,0.49409
67.11999,-61.35686,-3.53514,0.49405
67.13600,-61.35686,-3.53350,0.49382
67.15200,-61.35686,-3.53332,0.49380
67.16800,-61.35686,-3.53299,0.49375
67.18400,-61.35686,-3.53316,0.49378
67.20000,-61.35686,-3.53408,0.49391
67.21599,-61.35686,-3.53478,0.49400
67.23199,-61.35686,-3.53532,0.49408
67.24800,-61.35686,-3.53517,0.49406
67.26400,-61.35686,-3.53570,0.49413
67.28000,-61.35686,-3.53718,0.49434
67.29600,-61.35686,-3.53804,0.49446
67.31200,-61.35686,-3.53631,0.49422
67.32799,-61.35686,-3.53606,0.49418
67.34400,-61.35686,-3.53652,0.49425
67.36000,-61.35686,-3.53573,0.49414
67.37600,-61.35686,-3.53471,0.49399
67.39200,-61.35686,-3.53506,0.49404
67.40800,-61.35686,-3.53553,0.49411
67.42399,-61.35686,-3.53527,0.49407
67.43999,-61.35686,-3.53501,0.49404
67.45600,-61.35686,-3.53566,0.49413
67.47200,-61.35686,-3.53609,0.49419
67.48800,-61.35686,-3.53476,0.49400
67.50400,-61.35686,-3.53479,0.49400
67.52000,-61.35686,-3.53458,0.49397
67.53599,-61.35686,-3.53517,0.49406
67.55200,-61.35686,-3.53441,0.49395
67.56800,-61.35686,-3.53557,0.49411
67.58400,-61.35686,-3.53728,0.49435
67.60000,-61.35686,-3.53739,0.49437
67.61600,-61.35686,-3.53621,0.49420
67.63200,-61.35686,-3.53636,0.49422
67.64799,-61.35686,-3.53601,0.49417
67.66400,-61.35686,-3.53582,0.49415
67.68000,-61.35686,-3.53557,0.49411
67.69600,-61.35686,-3.53593,0.49416
67.71200,-61.35686,-3.53593,0.49416
67.72580,-61.35686,-3.53531,0.49408
67.72800,-61.35686,-3.53516,0.49406
67.74399,-61.35686,-3.53539,0.49409
67.75999,-61.35686,-3.53652,0.49425
67.77600,-61.35686,-3.53566,0.49413
67.79200,-61.35686,-3.53390,0.49388
67.80800,-61.35686,-3.53362,0.49384
67.82400,-61.35686,-3.53416,0.49392
67.84000,-61.35686,-3.53499,0.49403
67.85599,-61.35686,-3.53460,0.49398
67.87200,-61.35686,-3.53613,0.49419
67.88800,-61.35686,-3.53697,0.49431
67.90400,-61.35686,-3.53670,0.49427
67.92000,-61.35686,-3.53648,0.49424
67.93600,-61.35686,-3.53573,0.49413
67.95199,-61.35686,-3.53522,0.49406
67.96799,-61.35686,-3.53421,0.49392
67.98400,-61.35686,-3.53409,0.49391
68.00000,-61.35686,-3.53442,0.49395
68.01600,-61.35686,-3.53547,0.49410
68.03200,-61.35686,-3.53404,0.49390
68.04800,-61.35686,-3.53444,0.49396
68.06399,-61.35686,-3.53456,0.49397
68.08000,-61.35686,-3.53479,0.49400
68.09600,-61.35686,-3.53433,0.49394
68.11200,-61.35686,-3.53389,0.49388
68.12800,-61.35686,-3.53504,0.49404
68.14400,-61.35686,-3.53576,0.49414
68.15999,-61.35686,-3.53610,0.49419
68.17599,-61.35686,-3.53650,0.49424
68.19200,-61.35686,-3.53577,0.49414
68.20800,-61.35692,-3.53410,0.49391
68.22400,-61.35702,-3.53455,0.49397
68.24000,-61.35712,-3.53608,0.49418
68.25600,-61.35722,-3.53566,0.49412
68.27199,-61.35732,-3.53383,0.49386
68.28800,-61.35742,-3.53406,0.49389
68.30400,-61.35753,-3.53553,0.49410
68.32000,-61.35763,-3.53623,0.49420
68.33600,-61.35773,-3.53536,0.49407
68.35200,-61.35783,-3.53587,0.49414
68.36800,-61.35793,-3.53677,0.49427
68.38399,-61.35803,-3.53658,0.49424
68.40000,-61.35814,-3.53636,0.49421
68.41600,-61.35824,-3.53533,0.49406
68.43200,-61.35833,-3.53479,0.49398
68.44800,-61.35844,-3.53377,0.49384
68.46400,-61.35854,-3.53441,0.49393
68.47999,-61.35864,-3.53550,0.49408
68.49599,-61.35874,-3.53530,0.49405
68.50480,-61.35878,-3.53489,0.49399
68.51200,-61.35878,-3.53394,0.49386
68.52800,-61.35878,-3.53460,0.49395
68.54400,-61.35878,-3.53668,0.49424
68.56000,-61.35878,-3.53839,0.49448
68.57600,-61.35878,-3.53687,0.49427
68.59199,-61.35878,-3.53651,0.49422
68.60800,-61.35878,-3.53700,0.49429
68.62400,-61.35878,-3.53672,0.49425
68.64000,-61.35878,-3.53558,0.49409
68.65600,-61.35878,-3.53576,0.49411
68.67200,-61.35878,-3.53645,0.49421
68.68799,-61.35878,-3.53640,0.49420
68.70399,-61.35878,-3.53558,0.49409
68.72000,-61.35878,-3.53490,0.49399
68.73600,-61.35878,-3.53377,0.49384
68.75200,-61.35878,-3.53301,0.49373
68.76800,-61.35878,-3.53450,0.49394
68.78400,-61.35878,-3.53549,0.49408
68.79999,-61.35878,-3.53531,0.49405
68.81600,-61.35878,-3.53407,0.49388
68.83200,-61.35878,-3.53467,0.49396
68.84800,-61.35878,-3.53536,0.49406
68.86400,-61.35878,-3.53479,0.49398
68.88000,-61.35878,-3.53442,0.49393
68.89600,-61.35878,-3.53549,0.49408
68.91199,-61.35878,-3.53641,0.49421
68.92800,-61.35878,-3.53465,0.49396
68.94400,-61.35878,-3.53440,0.49393
68.96000,-61.35878,-3.53593,0.49414
68.97600,-61.35878,-3.53652,0.49422
68.99200,-61.35878,-3.53543,0.49407
69.00799,-61.35878,-3.53474,0.49397
69.02399,-61.35878,-3.53438,0.49392
69.04000,-61.35878,-3.53407,0.49388
69.05600,-61.35878,-3.53373,0.49383
69.07200,-61.35878,-3.53402,0.49387
69.08800,-61.35878,-3.53502,0.49401
69.10400,-61.35878,-3.53498,0.49401
69.11999,-61.35878,-3.53516,0.49403
69.13600,-61.35878,-3.53637,0.49420
69.15200,-61.35878,-3.53584,0.49413
69.16800,-61.35878,-3.53511,0.49402
69.18400,-61.35878,-3.53549,0.49408
69.20000,-61.35878,-3.53578,0.49412
69.21599,-61.35878,-3.53531,0.49405
69.23199,-61.35878,-3.53485,0.49399
69.24800,-61.35878,-3.53597,0.49414
69.26400,-61.35878,-3.53683,0.49426
69.28000,-61.35878,-3.53646,0.49421
69.29600,-61.35878,-3.53499,0.49401
69.31200,-61.35878,-3.53551,0.49408
69.32080,-61.35878,-3.53507,0.49402
69.32799,-61.35878,-3.53463,0.49396
69.34400,-61.35878,-3.53450,0.49394
69.36000,-61.35878,-3.53376,0.49384
69.37600,-61.35878,-3.53494,0.49400
69.39200,-61.35878,-3.53669,0.49424
69.40800,-61.35878,-3.53520,0.49404
69.42399,-61.35878,-3.53553,0.49408
69.43999,-61.35878,-3.53735,0.49434
69.45600,-61.35878,-3.53823,0.49446
69.47200,-61.35878,-3.53755,0.49437
69.48800,-61.35878,-3.53879,0.49454
69.50400,-61.35878,-3.53903,0.49457
69.52000,-61.35878,-3.53763,0.49438
69.53599,-61.35878,-3.53487,0.49399
69.55200,-61.35878,-3.53593,0.49414
69.56800,-61.35878,-3.53654,0.49422
69.58400,-61.35878,-3.53655,0.49423
69.60000,-61.35878,-3.53541,0.49407
69.61600,-61.35878,-3.53601,0.49415
69.63200,-61.35878,-3.53532,0.49405
69.64799,-61.35878,-3.53379,0.49384
69.66400,-61.35878,-3.53421,0.49390
69.68000,-61.35878,-3.53581,0.49412
69.69600,-61.35878,-3.53637,0.49420
69.71200,-61.35882,-3.53581,0.49412
69.72800,-61.35892,-3.53539,0.49406
69.74399,-61.35902,-3.53609,0.49416
69.75999,-61.35912,-3.53583,0.49412
69.77600,-61.35923,-3.53532,0.49405
69.79200,-61.35932,-3.53624,0.49418
69.80800,-61.35943,-3.53665,0.49423
69.82400,-61.35953,-3.53534,0.49405
69.84000,-61.35963,-3.53577,0.49411
69.85599,-61.35973,-3.53658,0.49422
69.87200,-61.35983,-3.53596,0.49413
69.88800,-61.35993,-3.53432,0.49390
69.90400,-61.36004,-3.53456,0.49393
69.92000,-61.36014,-3.53503,0.49400
69.93600,-61.36023,-3.53564,0.49408
69.95199,-61.36034,-3.53508,0.49400
69.96799,-61.36044,-3.53602,0.49413
69.98400,-61.36054,-3.53587,0.49411
70.00000,-61.36062,-3.53504,0.49399
70.01600,-61.36062,-3.53379,0.49382
70.03200,-61.36062,-3.53375,0.49381
70.04800,-61.36062,-3.53494,0.49398
70.06399,-61.36062,-3.53434,0.49389
70.08000,-61.36062,-3.53381,0.49382
70.09600,-61.36062,-3.53515,0.49401
70.11200,-61.36062,-3.53586,0.49410
70.12580,-61.36062,-3.53508,0.49400
70.12800,-61.36062,-3.53490,0.49397
70.14400,-61.36062,-3.53490,0.49397
70.15999,-61.36062,-3.53588,0.49411
70.17599,-61.36062,-3.53551,0.49406
70.19200,-61.36062,-3.53484,0.49396
70.20800,-61.36062,-3.53464,0.49393
70.22400,-61.36062,-3.53500,0.49399
70.24000,-61.36062,-3.53445,0.49391
70.25600,-61.36062,-3.53417,0.49387
70.27199,-61.36062,-3.53497,0.49398
70.28800,-61.36062,-3.53577,0.49409
70.30400,-61.36062,-3.53523,0.49402
70.32000,-61.36062,-3.53363,0.49379
70.33600,-61.36062,-3.53426,0.49388
70.35200,-61.36062,-3.53535,0.49404
70.36800,-61.36062,-3.53442,0.49390
70.38399,-61.36062,-3.53304,0.49371
70.40000,-61.36062,-3.53458,0.49393
70.41600,-61.36062,-3.53608,0.49414
70.43200,-61.36062,-3.53626,0.49416
70.44800,-61.36062,-3.53595,0.49412
70.46400,-61.36062,-3.53432,0.49389
70.47999,-61.36062,-3.53409,0.49386
70.49599,-61.36062,-3.53449,0.49391
70.51200,-61.36062,-3.53572,0.49409
70.52800,-61.36062,-3.53629,0.49417
70.54400,-61.36062,-3.53502,0.49399
70.56000,-61.36062,-3.53463,0.49393
70.57600,-61.36062,-3.53559,0.49407
70.59199,-61.36062,-3.53645,0.49419
70.60800,-61.36062,-3.53482,0.49396
70.62400,-61.36062,-3.53451,0.49392
70.64000,-61.36062,-3.53532,0.49403
70.65600,-61.36062,-3.53561,0.49407
70.67200,-61.36062,-3.53514,0.49401
70.68799,-61.36062,-3.53532,0.49403
70.70399,-61.36062,-3.53460,0.49393
70.72000,-61.36062,-3.53424,0.49388
70.73600,-61.36062,-3.53349,0.49377
70.75200,-61.36062,-3.53379,0.49382
70.76800,-61.36062,-3.53410,0.49386
70.78400,-61.36062,-3.53389,0.49383
70.79999,-61.36062,-3.53396,0.49384
70.81600,-61.36062,-3.53412,0.49386
70.83200,-61.36062,-3.53317,0.49373
70.84800,-61.36062,-3.53323,0.49374
70.86400,-61.36062,-3.53460,0.49393
70.88000,-61.36062,-3.53461,0.49393
70.89600,-61.36062,-3.53427,0.49388
70.91199,-61.36062,-3.53336,0.49376
70.92800,-61.36062,-3.53377,0.49381
70.94400,-61.36062,-3.53362,0.49379
70.96000,-61.36062,-3.53445,0.49391
70.97600,-61.36062,-3.53409,0.49386
70.99200,-61.36062,-3.53504,0.49399
71.00799,-61.36062,-3.53522,0.49402
71.02399,-61.36062,-3.53333,0.49375
71.04000,-61.36062,-3.53354,0.49378
71.05600,-61.36062,-3.53436,0.49390
71.06080,-61.36062,-3.53408,0.49386
71.07200,-61.36062,-3.53337,0.49376
71.08800,-61.36062,-3.53249,0.49363
71.10400,-61.36062,-3.53283,0.49368
71.11999,-61.36062,-3.53356,0.49378
71.13600,-61.36062,-3.53428,0.49388
71.15200,-61.36062,-3.53316,0.49373
71.16800,-61.36062,-3.53371,0.49380
71.18400,-61.36062,-3.53525,0.49402
71.20000,-61.36062,-3.53653,0.49420
71.21599,-61.36062,-3.53518,0.49401
71.23199,-61.36062,-3.53416,0.49387
71.24800,-61.36062,-3.53404,0.49385
71.26400,-61.36062,-3.53441,0.49390
71.28000,-61.36070,-3.53489,0.49397
71.29600,-61.36081,-3.53695,0.49426
71.31200,-61.36090,-3.53696,0.49426
71.32799,-61.36100,-3.53477,0.49395
71.34400,-61.36111,-3.53480,0.49395
71.36000,-61.36121,-3.53481,0.49395
71.37600,-61.36131,-3.53470,0.49393
71.39200,-61.36141,-3.53429,0.49388
71.40800,-61.36151,-3.53443,0.49389
71.42399,-61.36161,-3.53495,0.49397
71.43999,-61.36172,-3.53402,0.49383
71.45600,-61.36182,-3.53262,0.49364
71.47200,-61.36192,-3.53301,0.49369
71.48800,-61.36202,-3.53311,0.49370
71.50400,-61.36212,-3.53299,0.49369
71.52000,-61.36222,-3.53290,0.49367
71.53599,-61.36233,-3.53354,0.49376
71.55200,-61.36241,-3.53399,0.49382
71.56800,-61.36241,-3.53309,0.49369
71.58400,-61.36241,-3.53331,0.49373
71.60000,-61.36241,-3.53464,0.49391
71.61600,-61.36241,-3.53517,0.49399
71.63200,-61.36241,-3.53390,0.49381
71.64799,-61.36241,-3.53409,0.49384
71.66400,-61.36241,-3.53437,0.49387
71.68000,-61.36241,-3.53349,0.49375
71.69600,-61.36241,-3.53309,0.49370
71.71200,-61.36241,-3.53374,0.49379
71.72800,-61.36241,-3.53523,0.49400
71.74399,-61.36241,-3.53498,0.49396
71.75999,-61.36241,-3.53422,0.49385
71.77600,-61.36241,-3.53400,0.49382
71.79200,-61.36241,-3.53413,0.49384
71.80800,-61.36241,-3.53342,0.49374
71.82400,-61.36241,-3.53388,0.49381
71.84000,-61.36241,-3.53415,0.49384
71.85599,-61.36241,-3.53394,0.49381
71.86480,-61.36241,-3.53394,0.49382
71.87200,-61.36241,-3.53345,0.49375
71.88800,-61.36241,-3.53434,0.49387
71.90400,-61.36241,-3.53482,0.49394
71.92000,-61.36241,-3.53433,0.49387
71.93600,-61.36241,-3.53272,0.49364
71.95199,-61.36241,-3.53360,0.49377
71.96799,-61.36241,-3.53438,0.49388
71.98400,-61.36241,-3.53290,0.49367
72.00000,-61.36241,-3.53307,0.49369
72.01600,-61.36241,-3.53393,0.49381
72.03200,-61.36241,-3.53435,0.49387
72.04800,-61.36241,-3.53331,0.49373
72.06399,-61.36241,-3.53296,0.49368
72.08000,-61.36241,-3.53407,0.49383
72.09600,-61.36241,-3.53560,0.49405
72.11200,-61.36241,-3.53519,0.49399
72.12800,-61.36241,-3.53484,0.49394
72.14400,-61.36241,-3.53438,0.49388
72.15999,-61.36241,-3.53365,0.49377
72.17599,-61.36241,-3.53258,0.49362
72.19200,-61.36241,-3.53359,0.49377
72.20800,-61.36241,-3.53327,0.49372
72.22400,-61.36241,-3.53340,0.49374
72.24000,-61.36241,-3.53330,0.49372
72.25600,-61.36241,-3.53407,0.49383
72.27199,-61.36241,-3.53468,0.49392
72.28799,-61.36241,-3.53384,0.49380
72.30400,-61.36241,-3.53427,0.49386
72.32000,-61.36241,-3.53486,0.49394
72.33600,-61.36241,-3.53479,0.49393
72.35200,-61.36241,-3.53437,0.49387
72.36800,-61.36241,-3.53473,0.49392
72.38399,-61.36241,-3.53476,0.49393
72.40000,-61.36241,-3.53392,0.49381
72.41600,-61.36241,-3.53359,0.49377
72.43200,-61.36241,-3.53310,0.49370
72.44800,-61.36241,-3.53385,0.49380
72.46400,-61.36241,-3.53342,0.49374
72.47999,-61.36241,-3.53291,0.49367
72.49599,-61.36241,-3.53348,0.49375
72.51200,-61.36241,-3.53439,0.49388
72.52800,-61.36241,-3.53421,0.49385
72.54400,-61.36241,-3.53533,0.49401
72.56000,-61.36241,-3.53482,0.49394
72.57600,-61.36241,-3.53488,0.49395
72.59199,-61.36241,-3.53286,0.49366
72.60800,-61.36241,-3.53312,0.49370
72.62400,-61.36241,-3.53483,0.49394
72.64000,-61.36241,-3.53473,0.49392
72.65600,-61.36241,-3.53365,0.49377
72.67200,-61.36241,-3.53493,0.49395
72.68799,-61.36241,-3.53539,0.49402
72.70399,-61.36241,-3.53570,0.49406
72.70680,-61.36241,-3.53534,0.49401
72.72000,-61.36241,-3.53504,0.49397
72.73600,-61.36241,-3.53587,0.49408
72.75200,-61.36241,-3.53614,0.49412
72.76800,-61.36241,-3.53439,0.49388
72.78400,-61.36241,-3.53387,0.49380
72.79999,-61.36241,-3.53314,0.49370
72.81600,-61.36241,-3.53286,0.49366
72.83200,-61.36242,-3.53191,0.49353
72.84800,-61.36252,-3.53283,0.49366
72.86400,-61.36262,-3.53421,0.49385
72.88000,-61.36272,-3.53443,0.49388
72.89600,-61.36282,-3.53400,0.49382
72.91199,-61.36292,-3.53382,0.49379
72.92800,-61.36303,-3.53360,0.49376
72.94400,-61.36313,-3.53392,0.49380
72.96000,-61.36323,-3.53378,0.49378
72.97600,-61.36333,-3.53531,0.49399
72.99200,-61.36343,-3.53505,0.49396
73.00799,-61.36353,-3.53392,0.49380
73.02399,-61.36364,-3.53338,0.49372
73.04000,-61.36374,-3.53343,0.49373
73.05600,-61.36384,-3.53406,0.49381
73.07200,-61.36394,-3.53403,0.49381
73.08800,-61.36404,-3.53377,0.49377
73.10400,-61.36414,-3.53388,0.49378
73.11999,-61.36423,-3.53405,0.49381
73.13600,-61.36423,-3.53330,0.49370
73.15200,-61.36423,-3.53517,0.49396
73.16800,-61.36423,-3.53618,0.49410
73.18400,-61.36423,-3.53592,0.49407
73.20000,-61.36423,-3.53462,0.49389
73.21599,-61.36423,-3.53379,0.49377
73.23199,-61.36423,-3.53392,0.49379
73.24800,-61.36423,-3.53315,0.49368
73.26400,-61.36423,-3.53369,0.49376
73.28000,-61.36423,-3.53509,0.49395
73.29600,-61.36423,-3.53522,0.49397
73.31200,-61.36423,-3.53409,0.49381
73.32799,-61.36423,-3.53469,0.49390
73.34400,-61.36423,-3.53452,0.49387
73.36000,-61.36423,-3.53553,0.49401
73.37600,-61.36423,-3.53554,0.49401
73.39200,-61.36423,-3.53449,0.49387
73.40800,-61.36423,-3.53371,0.49376
73.42399,-61.36423,-3.53262,0.49361
73.43999,-61.36423,-3.53288,0.49364
73.45600,-61.36423,-3.53329,0.49370
73.47200,-61.36423,-3.53367,0.49375
73.48800,-61.36423,-3.53238,0.49357
73.50400,-61.36423,-3.53308,0.49367
73.52000,-61.36423,-3.53478,0.49391
73.53599,-61.36423,-3.53504,0.49394
73.55200,-61.36423,-3.53386,0.49378
73.56480,-61.36423,-3.53379,0.49377
73.56800,-61.36423,-3.53417,0.49382
73.58400,-61.36423,-3.53410,0.49381
73.60000,-61.36423,-3.53509,0.49395
73.61600,-61.36423,-3.53479,0.49391
73.63200,-61.36423,-3.53579,0.49405
73.64799,-61.36423,-3.53524,0.49397
73.66400,-61.36423,-3.53564,0.49403
73.68000,-61.36423,-3.53483,0.49391
73.69600,-61.36423,-3.53414,0.49382
73.71200,-61.36423,-3.53393,0.49379
73.72800,-61.36423,-3.53297,0.49366
73.74399,-61.36423,-3.53199,0.49352
73.75999,-61.36423,-3.53249,0.49359
73.77600,-61.36423,-3.53276,0.49363
73.79200,-61.36423,-3.53303,0.49366
73.80800,-61.36423,-3.53519,0.49397
73.82400,-61.36423,-3.53580,0.49405
73.84000,-61.36423,-3.53538,0.49399
73.85599,-61.36423,-3.53401,0.49380
73.87200,-61.36423,-3.53445,0.49386
73.88800,-61.36423,-3.53552,0.49401
73.90400,-61.36423,-3.53476,0.49391
73.92000,-61.36423,-3.53332,0.49370
73.93600,-61.36423,-3.53358,0.49374
73.95199,-61.36423,-3.53477,0.49391
73.96799,-61.36423,-3.53363,0.49375
73.98400,-61.36423,-3.53304,0.49366
74.00000,-61.36423,-3.53434,0.49385
74.01600,-61.36423,-3.53420,0.49383
74.03200,-61.36423,-3.53457,0.49388
74.04800,-61.36423,-3.53478,0.49391
74.06399,-61.36423,-3.53404,0.49381
74.08000,-61.36423,-3.53347,0.49373
74.09600,-61.36423,-3.53310,0.49367
74.11200,-61.36423,-3.53463,0.49389
74.12800,-61.36423,-3.53587,0.49406
74.14400,-61.36423,-3.53494,0.49393
74.15999,-61.36423,-3.53392,0.49379
74.17599,-61.36423,-3.53459,0.49388
74.19200,-61.36423,-3.53489,0.49392
74.20800,-61.36423,-3.53407,0.49381
74.22400,-61.36423,-3.53414,0.49382
74.24000,-61.36423,-3.53486,0.49392
74.25600,-61.36423,-3.53493,0.49393
74.27199,-61.36423,-3.53484,0.49392
74.28799,-61.36423,-3.53475,0.49390
74.30400,-61.36423,-3.53399,0.49380
74.32000,-61.36423,-3.53363,0.49375
74.33600,-61.36423,-3.53251,0.49359
74.35200,-61.36423,-3.53373,0.49376
74.36800,-61.36423,-3.53374,0.49376
74.38399,-61.36423,-3.53423,0.49383
74.40000,-61.36423,-3.53415,0.49382
74.41600,-61.36423,-3.53451,0.49387
74.43200,-61.36423,-3.53471,0.49390
74.44800,-61.36425,-3.53399,0.49380
74.46400,-61.36436,-3.53409,0.49381
74.47999,-61.36446,-3.53489,0.49392
74.49599,-61.36456,-3.53401,0.49380
74.49680,-61.36457,-3.53399,0.49379
74.51200,-61.36466,-3.53319,0.49368
74.52800,-61.36477,-3.53374,0.49376
74.54400,-61.36486,-3.53448,0.49386
74.56000,-61.36497,-3.53432,0.49383
74.57600,-61.36507,-3.53356,0.49373
74.59199,-61.36517,-3.53442,0.49385
74.60800,-61.36527,-3.53511,0.49394
74.62400,-61.36538,-3.53509,0.49394
74.64000,-61.36547,-3.53453,0.49386
74.65600,-61.36557,-3.53595,0.49405
74.67200,-61.36568,-3.53592,0.49405
74.68799,-61.36578,-3.53566,0.49401
74.70399,-61.36588,-3.53533,0.49396
74.72000,-61.36598,-3.53572,0.49402
74.73600,-61.36608,-3.53444,0.49384
74.75200,-61.36614,-3.53234,0.49354
74.76800,-61.36614,-3.53188,0.49348
74.78400,-61.36614,-3.53318,0.49366
74.79999,-61.36614,-3.53360,0.49372
74.81600,-61.36614,-3.53307,0.49365
74.83200,-61.36614,-3.53372,0.49374
74.84800,-61.36614,-3.53391,0.49376
74.86400,-61.36614,-3.53397,0.49377
74.88000,-61.36614,-3.53335,0.49368
74.89600,-61.36614,-3.53367,0.49373
74.91199,-61.36614,-3.53431,0.49382
74.92800,-61.36614,-3.53422,0.49381
74.94400,-61.36614,-3.53390,0.49376
74.96000,-61.36614,-3.53419,0.49380
74.97600,-61.36614,-3.53347,0.49370
74.99200,-61.36614,-3.53243,0.49356
75.00799,-61.36614,-3.53236,0.49355
75.02399,-61.36614,-3.53302,0.49364
75.04000,-61.36614,-3.53346,0.49370
75.05600,-61.36614,-3.53326,0.49367
75.07200,-61.36614,-3.53416,0.49380
75.08800,-61.36614,-3.53411,0.49379
75.10400,-61.36614,-3.53353,0.49371
75.11999,-61.36614,-3.53299,0.49363
75.13600,-61.36614,-3.53345,0.49370
75.15200,-61.36614,-3.53411,0.49379
75.16800,-61.36614,-3.53239,0.49355
75.18400,-61.36614,-3.53321,0.49366
75.20000,-61.36614,-3.53507,0.49393
75.21599,-61.36614,-3.53595,0.49405
75.23199,-61.36614,-3.53448,0.49384
75.24800,-61.36614,-3.53391,0.49376
75.26400,-61.36614,-3.53524,0.49395
75.28000,-61.36614,-3.53569,0.49401
75.29600,-61.36614,-3.53536,0.49397
75.31200,-61.36614,-3.53516,0.49394
75.32799,-61.36614,-3.53481,0.49389
75.34400,-61.36614,-3.53437,0.49383
75.34480,-61.36614,-3.53424,0.49381
75.36000,-61.36614,-3.53386,0.49376
75.37600,-61.36614,-3.53470,0.49387
75.39200,-61.36614,-3.53408,0.49379
75.40800,-61.36614,-3.53338,0.49369
75.42399,-61.36614,-3.53440,0.49383
75.43999,-61.36614,-3.53546,0.49398
75.45600,-61.36614,-3.53622,0.49409
75.47200,-61.36614,-3.53542,0.49397
75.48800,-61.36614,-3.53483,0.49389
75.50400,-61.36614,-3.53442,0.49383
75.52000,-61.36614,-3.53399,0.49377
75.53599,-61.36614,-3.53359,0.49372
75.55199,-61.36614,-3.53469,0.49387
75.56800,-61.36614,-3.53482,0.49389
75.58400,-61.36614,-3.53475,0.49388
75.60000,-61.36614,-3.53526,0.49395
75.61600,-61.36614,-3.53581,0.49403
75.63200,-61.36614,-3.53459,0.49386
75.64799,-61.36614,-3.53353,0.49371
75.66400,-61.36614,-3.53385,0.49375
75.68000,-61.36614,-3.53338,0.49369
75.69600,-61.36614,-3.53348,0.49370
75.71200,-61.36614,-3.53361,0.49372
75.72800,-61.36614,-3.53470,0.49387
75.74399,-61.36614,-3.53511,0.49393
75.75999,-61.36614,-3.53533,0.49396
75.77600,-61.36614,-3.53447,0.49384
75.79200,-61.36614,-3.53535,0.49396
75.80800,-61.36614,-3.53479,0.49389
75.82400,-61.36614,-3.53566,0.49401
75.84000,-61.36614,-3.53546,0.49398
75.85599,-61.36614,-3.53561,0.49400
75.87200,-61.36614,-3.53544,0.49398
75.88800,-61.36614,-3.53422,0.49381
75.90400,-61.36614,-3.53517,0.49394
75.92000,-61.36614,-3.53554,0.49399
75.93600,-61.36614,-3.53520,0.49394
75.95199,-61.36614,-3.53358,0.49372
75.96799,-61.36614,-3.53386,0.49376
